total_price,quantity,asset.num_sales,total_price_usd,Negative,Neutral,Positive,Retweets,Replies,Likes,Followers,Favourites
0.03,1,3.0,35.7486,0.03530430252380777,0.5312727066138277,0.43342299208422347,2.8275862068965516,1.7241379310344827,11.655172413793103,1512.4827586206898,9137.655172413793
0.1245,1,4.0,148.35669,0.19368200949166844,0.571190675888728,0.23512731373517046,0.3333333333333333,0.4444444444444444,2.888888888888889,579.4444444444445,2777.222222222222
0.3085,1,1.5,367.61477,0.1366342461190436,0.6893885713332925,0.17397718417586144,3.8271604938271606,2.2222222222222223,9.567901234567902,2501.5185185185187,3981.456790123457
0.03,1,945.0,35.7486,0.0887533873319625,0.0463755764067173,0.8648710250854492,0.0,0.0,0.0,2795.0,147.0
0.5677142857142857,1,2.857142857142857,676.2038971428572,0.000162548571097375,0.9971298575401306,0.002707586041651625,0.75,0.25,7.5,769.0,38190.0
0.039,1,1.0,46.47317999999999,0.029852498720839584,0.6560929719027391,0.3140545301567948,4.835820895522388,2.791044776119403,10.74129353233831,30132.97014925373,4261.139303482587
0.035,1,1.0,41.7067,0.029852498720839584,0.6560929719027391,0.3140545301567948,4.835820895522388,2.791044776119403,10.74129353233831,30132.97014925373,4261.139303482587
0.179,1,3.0,213.29998,0.04510212150706867,0.4569335290546754,0.49796435188627175,3.462686567164179,1.7263681592039801,13.383084577114428,1792.681592039801,7938.014925373134
0.0079666666666666,1,1.6666666666666667,9.493239333333332,0.0002089525223709,0.9987261891365052,0.0010648386087268,0.0,1.0,0.0,292.0,0.0
0.25,1,6.0,297.905,0.047847422368154605,0.44468720710708354,0.5074653683163096,20.388059701492537,5.447761194029851,53.89054726368159,22156.064676616916,12886.671641791045
0.2016666666666666,1,3.0,240.3100333333333,0.33225965148691705,0.3441227465324724,0.323617550835479,0.0,0.3333333333333333,1.6666666666666667,85.0,1324.3333333333333
0.25375,1,2.25,302.373575,0.03110701648444738,0.41334596218386915,0.5555470213354843,45.95522388059702,51.87064676616915,68.78109452736318,8530.850746268658,7128.800995024875
0.0429625,1,3.0,51.19497425,0.06431177562228355,0.4723088767196212,0.4633793499116874,7.532338308457711,2.0497512437810945,19.233830845771145,1924.592039800995,12351.557213930348
0.0198,1,1.0,23.594076,0.05628903557276969,0.6713273909048059,0.27238357730146984,15.487562189054726,17.00995024875622,26.53233830845771,1956.0,6642.18407960199
0.5449999999999999,1,2.6,649.4328999999999,0.004192867181700375,0.2542174387490376,0.7415897282771766,1.25,0.75,9.5,11382.0,4995.5
0.119,1,3.0,141.80277999999998,0.06062366445637876,0.667877221460175,0.2714991185024863,19.069651741293534,23.36318407960199,24.084577114427862,1849.5273631840796,6075.373134328358
0.4416666666666666,1,1.3333333333333333,525.4063333333332,0.05609932620543403,0.3003679917059869,0.6435326811805685,3.1492537313432836,2.029850746268657,18.34328358208955,828.9601990049752,4863.278606965174
0.513,1,2.333333333333333,611.3010599999999,0.05847105318385743,0.4533757291040939,0.48815321669374034,9.402985074626866,4.164179104477612,29.82587064676617,3456.8507462686566,16680.069651741294
0.11,1,1.0,131.07819999999998,0.00022112269653,0.9983972907066344,0.0013816228602081,11.0,2.0,21.0,1417.0,4415.0
0.16,1,997.0,190.6592,0.0006640753126703,0.9987817406654358,0.0005541874561458,0.0,1.0,0.0,93.0,5752.0
0.0710033333333333,1,2.0,84.48998016666665,0.0004702057502491769,0.5079917859872624,0.49153802123887896,1.4615384615384615,0.8461538461538461,5.846153846153846,3689.4615384615386,10333.461538461539
0.488,1,3.0,581.5105599999999,0.02195288970959611,0.5240702333119327,0.4539768784259161,3.228855721393035,5.72636815920398,22.80597014925373,1689.1442786069651,9198.0
0.14545,1,2.25,173.32112899999998,0.0063343032859500955,0.9060676074309629,0.0875980931575343,0.2261904761904762,0.42857142857142855,2.1785714285714284,654.6666666666666,1107.9166666666667
0.039,1,1.0,46.47317999999999,0.05106999387062383,0.5837190457154066,0.36521096393310776,0.6,1.7333333333333334,6.333333333333333,2800.9333333333334,4104.133333333333
0.3,1,1.0,357.48599999999993,0.002531083679059463,0.3928207456636683,0.6046481794971776,1.6842105263157894,0.7894736842105263,7.842105263157895,499.2105263157895,2987.4210526315787
1.25475,1,3.25,1495.1851949999998,0.04629694941237386,0.4720629108697301,0.4816401424318282,5.655913978494624,1.8387096774193548,12.43010752688172,1934.3763440860216,8756.451612903225
0.084,1,1.0,100.09608,0.04117358359631287,0.7232670831613923,0.23555933477183852,6.766169154228856,5.656716417910448,13.388059701492537,2162.452736318408,3500.855721393035
0.16325,1,1.5,194.531965,0.014850153109195505,0.6161848341262438,0.3689650128806759,1.0,0.8865979381443299,3.7938144329896906,2113.216494845361,8777.773195876289
0.0421333333333333,1,1.0,50.20692266666666,0.00040689510933585,0.4935317995987133,0.5060612983070313,9.0,4.5,39.5,1245.0,6183.0
12.097491666666665,1,3.4166666666666665,14415.613019833332,0.052713008176066764,0.8716710668380965,0.07561592714610825,0.3880597014925373,0.5124378109452736,2.8507462686567164,1046.0497512437812,2263.646766169154
0.1133333333333333,1,3.0,135.05026666666666,0.0006599093121621562,0.6790245355950901,0.3203155628507375,4.0625,2.375,10.9375,3924.625,3251.875
0.0156181818181818,1,1.9090909090909087,18.610937818181814,0.04110200208570423,0.46181649311620276,0.4970815013894983,11.263157894736842,5.157894736842105,24.657894736842106,2973.0526315789475,8393.71052631579
0.0494833333333333,1,1.6666666666666667,58.96532966666666,0.04263231932045569,0.5396911487012548,0.41767652846392955,1.6517412935323383,1.2885572139303483,6.159203980099503,1890.7562189054727,7878.905472636816
1.37,1,5.0,1632.5194,0.02099417012635311,0.6811865960147616,0.2978192349745682,7.597014925373134,2.45771144278607,20.208955223880597,3513.1641791044776,1997.3930348258707
0.1634999999999999,1,2.0,194.82987,0.0054747450736811875,0.7223106621505706,0.2722145908627142,0.8805970149253731,0.9502487562189055,3.6865671641791047,6145.338308457712,17263.930348258706
0.75,1,1.0,893.7149999999999,0.05463952276444774,0.5171213575170563,0.4282391244258595,4.582089552238806,4.263681592039801,10.517412935323383,1505.721393034826,3210.363184079602
0.95,1,2.0,1132.0389999999998,0.0001375347346765,0.0022781831212341,0.9975842237472534,0.0,0.0,3.0,1185.0,5156.0
0.118,1,3.0,140.61115999999998,0.015577092511994616,0.5128829626634946,0.47153994824276285,2.8358208955223883,3.129353233830846,16.228855721393035,2048.3432835820895,7510.0
0.025,1,5.0,29.70125,0.051571754394250914,0.5177227597969645,0.4307054773557668,11.486956521739131,3.2782608695652176,12.182608695652174,2609.8260869565215,6706.695652173913
0.03,1,1.0,35.7486,0.000155943154823,0.0166434813290834,0.9832005500793456,1.0,1.0,7.0,1887.0,50564.0
0.04285,1,1.5,51.060917,0.326796780222503,0.4170531005354132,0.2561501160881016,0.56,0.56,5.32,3346.4,19864.64
1.17,1,3.0,1394.1953999999998,0.05060557275717449,0.5255219450680468,0.42387247913656106,1.0555555555555556,1.375,15.444444444444445,4395.138888888889,13805.0
1.3199999999999998,1,3.0,1572.9383999999998,0.03193979726220561,0.4190467196726425,0.5490134764459937,22.41269841269841,23.682539682539684,32.04761904761905,7696.9682539682535,8486.111111111111
0.55,1,2944.0,655.391,0.13730570944816073,0.45227411329480155,0.4104201692971401,1.2857142857142858,1.1428571428571428,16.428571428571427,1351.857142857143,7536.0
0.188,1,1.0,224.02456,0.10924019912425942,0.5509862926853303,0.3397735151093608,0.7111111111111111,0.9333333333333333,4.688888888888889,600.0666666666667,3666.7555555555555
0.38,1,1.0,452.8156,0.07827732922063049,0.5208004765093515,0.4009221918422373,14.343283582089553,27.323383084577113,29.53233830845771,5299.686567164179,4110.298507462687
0.0459333333333333,1,1.6666666666666667,54.73507866666666,0.042404750727105506,0.5881929594617632,0.36940228770372624,2.9244186046511627,1.5116279069767442,8.988372093023257,3473.5988372093025,7518.0
0.3145,1,2.0,374.76449,0.011011929862434001,0.7486786564695649,0.2403094179171603,0.25,0.5,3.0,178.5,1134.5
0.20975,1,2.25,249.94229499999997,0.07123221951711742,0.5093242518190556,0.41944352660310197,25.024875621890548,15.661691542288557,50.27860696517413,3858.1492537313434,3694.6417910447763
0.48,1,3.0,571.9775999999999,0.004769011660829723,0.13008289386227853,0.21718890959193826,1.3928571428571428,1.1938775510204083,5.071428571428571,2223.3214285714284,21884.938775510203
0.1179949999999999,1,1.5,140.6052019,0.0,0.0,0.0,5.027027027027027,2.036036036036036,16.846846846846848,5903.684684684685,18461.0
0.02,1,1.0,23.8324,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,204.66666666666666,1514.0
0.0969,1,2.0,115.467978,0.0,0.0,0.0,1.9767441860465116,2.2093023255813953,8.081395348837209,604.8488372093024,3144.3488372093025
0.758945,1,1.0,904.3740409,0.0,0.0,0.0,25.12121212121212,5.242424242424242,54.60606060606061,17551.727272727272,2409.030303030303
5.8100000000000005,1,2.5,6923.312199999999,0.0001263952183748806,0.5275014905449853,0.1539641574108556,0.8805970149253731,0.9502487562189055,3.6865671641791047,6145.457711442786,17263.875621890547
0.103733333333325,1,2.583333333333333,123.61071466665672,0.0003772332565858,0.995944321155548,0.0036784457042813,1.0,0.0,6.0,398.0,4418.0
0.11,1,1.0,131.07819999999998,0.05463952079023791,0.5171213860262129,0.4282390979308037,4.582089552238806,4.263681592039801,10.517412935323383,1505.7910447761194,3210.507462686567
1.595,1,1.5,1900.6339,0.03179893503056062,0.5039906245902463,0.4642104440781668,4.985074626865671,3.5522388059701493,25.104477611940297,2244.452736318408,9846.124378109453
0.209,1,1.5,249.04858,0.06940928091465205,0.44763944358027613,0.4829512719745533,7.769230769230769,3.3076923076923075,26.153846153846153,4801.0,11344.538461538461
0.2960909090909091,1,2.727272727272727,352.82784909090907,0.0004151390967308,0.49758289773793263,0.5020019937461863,0.5,1.0,4.833333333333333,239.0,1676.3333333333333
0.2596666666666666,1,2.333333333333333,309.4239933333333,0.02349871486997771,0.4702846427913389,0.506216645834575,38.82389937106918,11.40251572327044,73.9496855345912,8781.496855345911,2828.509433962264
0.15,1,1.0,178.74299999999997,0.02349871486997771,0.4702846427913389,0.506216645834575,38.82389937106918,11.40251572327044,73.9496855345912,8781.496855345911,2828.509433962264
0.085,1,4.0,101.2877,0.05486271926458887,0.6451097540490779,0.3000275278592827,1.9800995024875623,1.3930348258706469,10.029850746268657,8988.049751243781,10276.074626865671
0.075,1,1.0,89.37149999999998,0.24767708748768197,0.695420613483293,0.05690228589737667,0.15,0.15,1.95,287.35,4809.1
0.079,1,1.5,94.13798,0.044704933933514525,0.5004593261096272,0.45483573011699174,10.380952380952381,8.380952380952381,23.857142857142858,1861.3333333333333,2628.6190476190477
1.27125,1,1.25,1514.8469249999998,0.15036803300789872,0.6697326503016127,0.1798993204572627,1.5422885572139304,1.1791044776119404,6.786069651741293,3200.0248756218907,7052.6965174129355
1.1112494444444443,1,3.111111111111111,1323.9241721555554,0.15036803300789872,0.6697326503016127,0.1798993204572627,1.5422885572139304,1.1791044776119404,6.786069651741293,3200.0248756218907,7052.6965174129355
0.125,1,2.0,148.9525,0.12971183209756804,0.15814870885546076,0.7121394561223457,1.872340425531915,1.7446808510638299,9.127659574468085,3675.0425531914893,15141.489361702128
0.166475,1,2.5,198.1785895,0.0002692013852841,0.3388444979985555,0.660886294906959,0.0,0.3333333333333333,5.333333333333333,238.66666666666666,1506.0
0.085,1,1.5,101.2877,0.15166445369133721,0.5411725218454376,0.3071630201395601,0.4,0.64,3.88,3194.16,6013.2
0.4999,1,4.0,595.690838,0.29487318010149066,0.5106436340701569,0.19448318524996802,0.7611940298507462,1.5223880597014925,3.398009950248756,3143.1592039800994,3974.9850746268658
0.029,1,3.0,34.55698,0.5051369974389672,0.13627416500821704,0.35858880146406585,0.0,0.0,2.0,217.5,654.5
0.0248499999999999,1,1.5,29.611757,0.2499269325126079,0.2515015250828583,0.4985715338407317,1.25,2.25,11.0,5474.25,5028.5
0.085,1,3.0,101.2877,0.04433592206888118,0.7426397676454551,0.21302430755290805,7.616915422885572,2.517412935323383,16.70646766169154,16481.7960199005,11677.900497512437
0.6833333333333335,1,4.666666666666667,814.2735476666666,0.00617811355523503,0.608783005856369,0.3850388865764728,0.7263681592039801,1.1890547263681592,5.786069651741293,687.318407960199,1531.6666666666667
0.011,1,1.0,13.107819999999998,0.004502702059414137,0.693944621082138,0.3015526787249224,0.05263157894736842,0.5263157894736842,3.526315789473684,2641.6315789473683,7637.1578947368425
0.0928,1,2.571428571428572,110.58233599999998,0.02739256484317195,0.4393108035256847,0.5332966268908569,0.6351351351351351,0.5135135135135135,3.608108108108108,8228.378378378378,11158.864864864865
0.04,1,1.0,47.6648,0.09304369746778629,0.6784924409645289,0.22846387077428013,1.3448275862068966,0.8275862068965517,5.517241379310345,1098.1896551724137,9619.293103448275
0.246,1,1.0,293.13852,0.001092465795106018,0.9634749364470028,0.03543257804914088,3.1666666666666665,1.1666666666666667,4.097222222222222,2960.3194444444443,1380.5833333333333
0.099,1,3.0,117.97038,0.0001754137774696,0.0003382013237569,0.9994863271713256,3.0,1.0,40.0,5691.0,20233.0
0.11,1,4.0,131.07819999999998,0.025498829768496573,0.7962609278613291,0.1782402345963332,5.5,2.761904761904762,19.047619047619047,1954.1666666666667,9276.952380952382
0.065,1,1.0,77.4553,0.00025400220571704444,0.8878473397150325,0.11189867685445476,0.1111111111111111,0.0,1.2222222222222223,3482.4444444444443,12296.0
0.205,1,1.0,244.2821,0.00057708472595546,0.6245510883629322,0.3748718380229547,1.8,2.4,9.8,555.0,4951.4
0.175,1,1.5,208.5335,0.02864103923230395,0.7044771130919163,0.2668818515045281,1.0,1.0410958904109588,6.041095890410959,8457.09589041096,6180.54794520548
0.99333,1,1.6666666666666667,1183.6718946,0.017832643753386737,0.9251091367359776,0.05705822110193457,0.6467661691542289,2.4527363184079602,2.7611940298507465,962.7910447761194,1757.313432835821
0.3575,1,1.5,426.0041499999999,0.00036691553153403336,0.9969477454821268,0.002685275850429467,0.0,0.0,0.3333333333333333,4517.333333333333,16551.0
0.019,1,1.5,22.64078,0.05845639906979871,0.6048233736931395,0.33672021820185405,1.2105263157894737,1.263157894736842,8.210526315789474,1150.1052631578948,2532.2105263157896
0.85,1,1.0,1012.8769999999998,0.04091880500450696,0.7117073906494933,0.24737380983873233,3.3233830845771144,2.353233830845771,10.990049751243781,3800.223880597015,880.1442786069651
0.0014399999999999,1,1.0,1.7159327999999998,0.07158419083558025,0.7363753799258284,0.1920404339835293,9.81592039800995,6.338308457711443,18.203980099502488,2330.945273631841,8570.52736318408
0.150625,1,2.125,179.48776249999997,0.08563039490326685,0.6574624552788777,0.25690715491810145,1.889908256880734,1.853211009174312,10.1651376146789,43266.53211009174,5312.431192660551
0.249,1,1.0,296.71338,0.00025204441626554004,0.6000565875321626,0.3996913872193545,0.6,0.2,2.8,330.6,2170.2
0.128,2,903.0,152.52736,0.031003900135033804,0.8138936744013625,0.15510242932891083,24.34328358208955,21.492537313432837,32.82089552238806,1478.0248756218905,3995.2935323383085
0.769,1,3.0,916.35578,0.015531577089823391,0.9016527046017414,0.08281572290300328,44.592039800995025,2.7064676616915424,53.74129353233831,6194.378109452737,10215.800995024876
0.2,1,3.0,238.324,0.05377551767178957,0.45632343869299563,0.48990104301089055,2.129032258064516,1.3870967741935485,13.96774193548387,1859.9354838709678,9316.516129032258
0.1048571428571428,1,4.714285714285714,124.94986857142857,0.04036901271776048,0.7813961354622372,0.17823485369386904,1.109452736318408,1.1144278606965174,7.223880597014926,870.2935323383084,5104.646766169154
0.24,1,1.0,285.9888,0.0002351273433305,0.9984368681907654,0.0013280744897201,0.0,4.0,1.0,18092.0,38.0
0.3093333333333333,1,2.1666666666666665,368.6077866666666,0.06175195696863309,0.6032429781256751,0.33500506762342486,12.18407960199005,4.9054726368159205,42.81592039800995,7247.9303482587065,8446.751243781095
0.039,1,1.0,46.47317999999999,0.00019742333097379997,0.49953525056480425,0.5002673819544725,0.0,0.0,3.0,9335.5,1930.5
0.0661666666666666,1,2.1666666666666665,78.84552333333333,0.0067440718141251925,0.7000736207098252,0.2931823868224089,0.31654676258992803,0.22302158273381295,2.6402877697841727,578.5755395683453,8192.007194244605
0.05445,1,1.5,64.883709,0.0001931804028572,0.8002697397954762,0.1995370897930115,3.8,1.2,13.6,15087.4,1270.2
0.133375,1,2.875,158.93231749999998,0.041647420040130764,0.7571172401610476,0.2012353353764148,2.7313432835820897,1.407960199004975,10.27363184079602,1273.810945273632,5500.36815920398
0.029,1,2.0,34.55698,0.022038502473647355,0.6655220355265059,0.3124394653849859,1.1136363636363635,1.2386363636363635,6.465909090909091,1012.4318181818181,3301.2045454545455
0.5387555555555555,1,2.4444444444444446,641.991895111111,0.016454310308798598,0.7068609484185361,0.27668473555100276,0.5172413793103449,0.7172413793103448,5.027586206896552,1706.1724137931035,9307.8
0.045,1,1.0,53.6229,0.00027257957359926667,0.7764566886730285,0.2232707460643723,1.6666666666666667,1.2222222222222223,7.111111111111111,2638.0,2741.3333333333335
1.0475,1,1.0,1248.22195,0.01804839812343083,0.7422172535026669,0.23973434512339534,8.014925373134329,1.855721393034826,18.98507462686567,617.3582089552239,2876.870646766169
0.0689333333333333,1,1.6666666666666667,82.14233866666666,0.005460417169196408,0.6587854712328693,0.3357541070758552,12.235294117647058,5.323529411764706,21.058823529411764,18463.598039215685,3100.926470588235
0.11,1,1.0,131.07819999999998,0.005460417169196408,0.6587854712328693,0.3357541070758552,12.235294117647058,5.323529411764706,21.058823529411764,18463.598039215685,3100.926470588235
0.0037,1,1.5,4.408994,0.005460417169196408,0.6587854712328693,0.3357541070758552,12.235294117647058,5.323529411764706,21.058823529411764,18463.598039215685,3100.926470588235
0.25,1,1.3333333333333333,297.905,0.0001955941406777,0.9985705614089966,0.0012338075321167,176.0,55.0,199.0,18604.0,623.0
0.1581333333333333,1,2.333333333333333,188.43484266666664,0.04529886216584016,0.7237796116361014,0.23092151433494024,2.5454545454545454,1.0,8.5,8477.5,6962.136363636364
0.0178,1,1.0,21.210836,0.00043662919197226,0.9986065745353698,0.00095679130172352,13.8,11.0,21.0,11678.4,19490.2
0.20575,1,1.25,245.175815,0.02960084639155169,0.6483612059300189,0.32203794878582287,2.427860696517413,2.199004975124378,8.850746268656716,1507.6915422885572,16492.925373134327
0.108,1,2.0,128.69495999999998,0.016877324044536228,0.7654262975369218,0.21769637954429422,2.25,1.5611111111111111,7.627777777777778,1312.4944444444445,4684.883333333333
0.5778,1,1.0,688.0896359999999,0.019823863221176286,0.7911593782972076,0.18901676288233957,3.0696517412935322,1.472636815920398,11.756218905472636,2256.8407960199006,5597.213930348259
0.319,1,1666.0,380.12678,0.09997147329850119,0.6132091567036696,0.2868193779984721,0.8,0.7,4.3,1457.4,1769.4
0.0279999999999999,1,2.0,33.365359999999995,0.014228313016273796,0.838881561522387,0.14689012777563387,3.5544554455445545,1.311881188118812,12.504950495049505,725.3762376237623,3857.910891089109
11.7,1,1.0,13941.953999999998,0.014228313016273796,0.838881561522387,0.14689012777563387,3.5544554455445545,1.311881188118812,12.504950495049505,725.3762376237623,3857.910891089109
0.0698,1,3.0,83.17507599999999,0.00045013019698666003,0.6755986608332023,0.323951235297136,9.2,2.6,15.4,1404.8,5007.0
0.06,1,1.0,71.49719999999999,0.0448085445532342,0.6294557112269104,0.32573576585855335,24.8,9.6,34.6,8910.4,2031.4
0.11,1,5.0,131.07819999999998,0.028434697899293832,0.6367416095842297,0.3348237039428481,3.5476190476190474,1.2619047619047619,13.142857142857142,4117.666666666667,13731.904761904761
0.1803333333333333,1,2.0,214.88880666666665,0.014554367259680595,0.4379492030968643,0.5474964416335912,68.0,37.029411764705884,69.92647058823529,4647.308823529412,6029.441176470588
0.0434,1,1.5,51.71630799999999,0.0006928475806489001,0.5763902292354032,0.4229169067577458,1.8,0.6,7.4,2161.2,26967.4
0.082,1,3.0,97.71284,0.0002765569806797,0.9986379444599152,0.00108550829463635,0.0,1.0,2.0,9212.0,603.0
0.1125,1,1.5,134.05724999999998,0.002558581464028121,0.6003996910768263,0.3970417453331821,0.8555555555555555,0.6888888888888889,4.322222222222222,809.3,4633.211111111111
2.92,1,2.5,3479.5304,0.0005489313230403167,0.9257215471409533,0.07372952897179247,3.0,1.4666666666666666,9.533333333333333,10197.683333333332,15369.066666666668
0.10445,1,1.5,124.46470899999998,0.00026004552879986667,0.9988993803660074,0.0008406100290206333,2.6666666666666665,2.0,24.666666666666668,1452.3333333333333,655.0
0.1,1,1.5,119.162,0.12470454355570831,0.6372040460992139,0.23809141352649016,3.4375,2.125,21.8125,2025.25,5739.0625
0.23,1,3.0,274.0726,0.0002998371783178,0.9989890456199646,0.0007111316663213,6.0,13.0,34.0,2603.0,14681.0
0.06,1,2.0,71.49719999999999,0.06619938034995419,0.6036484827618417,0.33015213856383013,1.525925925925926,1.6888888888888889,7.762962962962963,960.074074074074,3617.725925925926
0.17925,1,2.25,213.597885,0.05248942423304107,0.5266978404668937,0.42081273416026055,2.9921259842519685,1.7007874015748032,12.31496062992126,1522.1653543307086,8513.811023622047
0.07,1,1.5,83.4134,0.0033206296371934433,0.3128096950288215,0.6838696799345259,0.845771144278607,0.7960199004975125,7.492537313432836,388.32835820895525,4292.358208955224
0.2333333333333333,1,3.0,278.0446666666666,0.00023975709427755002,0.4011816160491435,0.5985786424425896,2.0,1.5,4.25,335.5,2570.125
0.025,1,1.0,29.7905,0.00024052732987905,0.49939930786786135,0.5003601562930271,2.0,1.0,8.0,1186.5,3031.0
12.9,1,3.1666666666666665,15362.080499999998,0.005446083011208119,0.968218184531196,0.026335733806435203,3.4378109452736316,2.1641791044776117,10.368159203980099,3505.9402985074626,2887.8855721393033
0.4,1,3.0,475.22,0.05039980987789422,0.7239146321658659,0.22568555813672392,6.208333333333333,5.722222222222222,23.22222222222222,2924.222222222222,5339.652777777777
0.2,1,2.0,238.324,0.0005724577689154666,0.9315484563509623,0.0678791202177914,1.6666666666666667,1.1666666666666667,5.0,183.0,729.5
0.625,1,4.0,744.7624999999999,0.29167589690339146,0.5170822252713895,0.19124187698649947,4.181818181818182,4.136363636363637,22.34090909090909,1342.090909090909,14187.727272727272
0.0763333333333333,1,1.0,90.84132666666666,0.08667609361917566,0.7309025584862948,0.18242135348687452,1.5151515151515151,2.3636363636363638,13.848484848484848,913.4848484848485,6735.424242424242
0.06449999,1,1.7,76.85947808379998,0.08667609361917566,0.7309025584862948,0.18242135348687452,1.5151515151515151,2.3636363636363638,13.848484848484848,913.4848484848485,6735.424242424242
0.1474,1,3.0,175.64478799999998,0.02610218938807516,0.8785745774868701,0.095323242969971,0.8125,0.5875,3.9875,4997.6,2935.4625
0.0315,1,2.0,37.53603,0.00022016238654025,0.9971819519996643,0.002597885701106825,1.25,0.5,6.75,4852.0,2494.5
0.1136666666666666,1,1.0,135.4474733333333,0.001671781286606997,0.7059668930508064,0.2923613315791647,0.5495049504950495,0.47029702970297027,3.0742574257425743,670.8168316831683,3920.440594059406
